appid,english,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime
42170,1,0,41,429,329,369,369
42210,1,0,0,48,23,0,0
42220,1,0,0,48,8,0,0
42230,1,0,0,22,8,0,0
42500,1,0,29,232,152,63,63
42670,1,18,0,2766,227,148,148
42700,1,18,68,14201,1839,2672,517
42810,1,0,0,59,25,44,44
42850,1,0,0,180,31,0,0
42890,1,0,0,355,46,0,0
42910,1,0,88,20912,1964,589,369
42920,1,0,0,41,72,0,0
42930,1,0,0,8,3,0,0
42940,1,0,0,4,3,0,0
42950,1,0,0,9,2,0,0
42960,1,0,0,4743,632,2580,4888
42980,1,0,0,88,41,17,17
42990,1,0,14,335,448,38,74
43000,1,0,27,481,310,312,312
43100,1,0,0,115,30,115,115
43190,1,0,28,507,81,285,333
43500,1,0,0,70,85,0,0
43600,1,0,15,46,5,0,0
44100,1,0,23,73,11,0,0
44350,1,0,60,11953,3009,340,243
44360,1,0,0,232,108,3,3
44600,1,0,0,43,28,0,0
44680,1,0,0,11,1,1,1
44690,1,0,0,201,24,0,0
45000,1,0,26,293,30,0,0
45100,1,0,22,1342,265,176,176
45300,1,0,45,314,148,1154,1154
45400,1,0,12,802,69,287,287
45410,1,0,28,154,115,0,0
45420,1,0,25,10,1,0,0
45450,1,0,26,462,45,487,487
45700,1,0,0,1620,144,789,946
45710,1,0,0,218,230,143,143
45720,1,0,0,134,95,65,109
45730,1,0,30,130,139,0,0
45740,1,18,50,2713,934,1108,993
45750,1,0,0,998,504,879,879
45760,1,0,67,8247,1141,835,1056
45770,1,18,50,1387,376,435,621
46000,1,0,81,68,29,0,0
46200,1,0,0,54,21,0,0
46250,1,0,0,169,71,0,0
46260,1,0,0,312,89,422,422
46270,1,0,0,182,42,0,0
46280,1,0,0,42,52,0,0
46290,1,0,0,116,86,0,0
46340,1,0,0,86,50,0,0
46350,1,0,0,31,30,0,0
46360,1,0,0,81,42,0,0
46370,1,0,0,165,175,0,0
46380,1,0,0,36,44,0,0
46400,1,0,0,106,153,28,28
46410,1,0,0,348,175,56,56
46440,1,0,0,84,204,3,3
46450,1,0,10,217,140,20,20
46480,1,0,0,431,98,13,13
46490,1,0,0,123,155,0,0
46500,1,0,0,2092,260,293,387
46510,1,0,0,862,156,227,227
46520,1,0,40,167,119,101,101
46540,1,0,0,258,410,142,157
46550,1,0,0,97,87,0,0
46570,1,0,13,103,87,105,105
46600,1,0,15,40,12,0,0
46700,1,0,0,9,30,0,0
46710,1,0,0,15,21,0,0
46720,1,0,0,3,12,0,0
46730,1,0,0,10,29,0,0
46740,1,0,0,40,88,0,0
46750,1,0,0,109,63,0,0
46760,1,0,0,6,13,0,0
46770,1,0,1,195,57,0,0
46790,1,0,0,14,12,399,399
46830,1,0,0,9,17,0,0
46840,1,0,0,3,12,0,0
46850,1,0,0,29,17,0,0
47110,1,0,0,2,3,0,0
47120,1,0,0,2,0,0,0
47130,1,0,0,5,2,0,0
47400,1,0,0,971,2385,506,758
47410,1,0,0,4886,2609,329,421
47700,1,0,0,378,1712,160,267
47730,1,0,0,92,7,0,0
47780,1,0,0,8943,493,292,272
47790,1,0,0,3209,1370,133,166
47800,1,0,12,405,214,979,1754
47810,1,0,0,8808,726,686,464
47870,1,0,0,11405,2775,467,415
47890,1,0,0,11679,2493,4730,499
47920,1,0,0,1071,629,0,0
48000,1,0,13,30321,1994,117,127
48110,1,0,0,516,752,1520,1520
48150,1,0,0,4,1,0,0
48190,1,18,0,6676,929,600,471
48240,1,0,0,5653,3686,879,846
48700,1,0,80,75872,2213,7932,1884
48720,1,0,21,6236,1055,723,713
48800,1,0,0,676,794,0,0
48950,1,0,13,399,68,38,49
49000,1,0,0,24,6,0,0
49300,1,0,51,60,74,0,0
49320,1,0,10,32,24,0,0
49470,1,0,26,705,95,935,935
49520,1,18,69,144595,11021,3276,1139
49600,1,0,63,6296,328,437,633
49800,1,0,0,95,148,22,22
49810,1,0,21,117,25,0,0
49900,1,0,24,177,83,0,0
50000,1,0,18,179,10,1,1
50130,1,18,67,31445,1855,1029,988
50300,1,18,50,32361,2613,293,301
50510,1,0,15,65,93,3,3
50910,1,0,0,12,0,0,0
50920,1,0,0,8,4,0,0
50930,1,0,0,2,3,0,0
50940,1,0,0,5,1,0,0
50960,1,0,0,17,3,0,0
50970,1,0,0,15,6,0,0
50980,1,0,0,9,3,0,0
50990,1,0,0,24,1,0,0
51000,1,0,0,16,8,0,0
51010,1,0,0,33,15,0,0
51020,1,0,0,5,1,0,0
51030,1,0,0,6,1,0,0
51060,1,0,30,87,13,0,0
55000,1,0,0,166,25,130,257
55040,1,0,41,1397,180,72,101
55100,1,0,47,5506,3685,1772,126
55110,1,18,58,2674,1005,307,436
55140,1,0,48,1599,359,1024,1024
55150,1,18,60,9847,998,712,537
55230,1,18,83,44810,1877,1848,1033
57000,1,0,20,87,9,0,0
57200,1,0,25,412,41,8,8
57300,1,0,18,20222,1199,173,41
57620,1,0,0,153,129,0,0
57640,1,0,0,1131,108,1177,1177
57650,1,0,0,214,266,112,112
57680,1,0,50,473,208,36,36
57690,1,0,70,8740,827,518,268
57700,1,0,12,98,42,25,25
57740,1,0,60,730,345,185,244
57800,1,0,12,79,92,11,16
57900,1,18,62,4433,2243,434,472
58200,1,0,16,249,31,3,3
58230,1,0,15,81,16,229,229
58400,1,0,21,46,83,14,14
58520,1,0,0,675,228,284,380
58550,1,0,75,201,420,8,8
58560,1,0,0,191,34,0,0
58570,1,0,0,352,59,1,1
58610,1,0,29,1892,574,11,11
60340,1,0,0,39,20,0,0
60350,1,0,25,80,11,0,0
60600,1,0,33,30,22,33,33
60700,1,0,26,9,25,0,0
60800,1,0,0,66,69,0,0
61100,1,0,11,171,53,127,127
61310,1,0,0,140,44,30,45
61500,1,0,0,334,98,161,254
61510,1,0,0,105,28,0,0
61520,1,0,0,225,35,151,151
61600,1,0,11,432,65,133,133
61700,1,0,14,1293,157,1595,1595
61730,1,0,14,256,14,137,137
62000,1,0,16,406,36,85,85
62100,1,0,15,564,39,707,1382
63000,1,0,129,673,168,31,31
63110,1,0,0,139,59,12,12
63200,1,0,51,720,205,101,101
63500,1,0,25,572,160,132,227
63610,1,0,0,288,103,0,0
63650,1,0,0,68,18,0,0
63660,1,0,0,155,80,0,0
63700,1,0,26,616,140,78,141
63710,1,0,26,3058,490,149,202
63800,1,0,50,225,159,241,241
63900,1,0,0,115,28,0,0
63910,1,0,0,492,47,30,30
63940,1,0,22,399,247,10,10
63960,1,0,0,50,76,0,0
64000,1,0,110,2881,416,292,365
65070,1,0,0,56,55,0,0
65080,1,0,0,87,30,0,0
65270,1,0,0,144,27,0,0
65400,1,0,43,87,17,16,16
65500,1,0,0,84,63,0,0
65530,1,0,0,125,85,1244,2481
65540,1,0,0,3396,523,409,412
65560,1,0,0,206,196,28,28
65600,1,0,0,247,254,1054,1054
65610,1,0,0,119,225,5,5
65710,1,0,0,297,59,0,0
65730,1,0,0,340,260,2,4
65740,1,16,45,362,442,81,81
65780,1,16,0,548,209,22,22
65790,1,16,0,3195,942,28,39
65800,1,0,114,10693,932,1993,1205
65930,1,16,41,6661,2923,201,168
65980,1,0,90,9555,8224,932,1552
67000,1,0,14,331,114,4,5
67370,1,18,50,11992,1234,191,214
70000,1,0,77,12222,2367,172,150
70100,1,0,0,598,308,189,214
70110,1,0,0,192,148,242,265
70120,1,0,9,176,298,46,46
70200,1,0,0,68,22,387,387
70210,1,0,0,147,29,0,0
70300,1,0,19,6719,268,76,74
70400,1,0,0,5047,183,764,1136
70420,1,0,0,440,148,53,53
70500,1,0,65,33,11,0,0
70600,1,0,38,2188,323,689,1285
70620,1,0,29,400,88,67,89
70640,1,0,0,319,53,2,4
70650,1,0,0,102,101,23,46
70660,1,0,0,140,184,11,13
70900,1,0,0,229,44,5,5
71000,1,0,0,322,85,0,0
71230,1,0,12,1240,273,17,22
71240,1,0,12,325,62,6,8
71260,1,0,12,687,89,0,0
71340,1,0,49,6921,589,165,169
72000,1,0,8,680,107,72,100
72400,1,0,64,245,80,210,220
72850,1,16,75,237303,14951,7089,3885
72900,1,0,64,139,77,0,0
73010,1,0,47,605,179,1,1
73060,1,0,12,32,68,28,55
73170,1,0,0,1075,144,0,0
73190,1,0,0,35,44,0,0
73210,1,0,0,205,110,112,112
73220,1,0,0,113,62,0,0
78000,1,0,65,2670,126,85,158
80000,1,0,47,46,113,104,104
80200,1,0,32,267,80,123,123
80300,1,0,0,109,38,0,0
80310,1,0,15,1199,128,97,97
80330,1,0,8,848,107,0,0
80340,1,0,10,364,27,0,0
80350,1,0,12,298,14,0,0
80360,1,0,18,312,11,205,263
90200,1,0,12,338,68,0,0
90400,1,0,0,59,13,0,0
91100,1,0,12,771,98,1329,1329
91200,1,0,42,3300,481,200,181
91330,1,0,0,434,275,155,155
91600,1,0,100,2552,296,153,166
91700,1,0,100,4459,906,413,533
91800,1,0,25,77,9,0,0
91810,1,0,24,21,7,0,0
91900,1,0,51,1219,225,193,193
92000,1,16,13,1270,827,106,180
92100,1,0,26,1107,673,180,205
92200,1,0,33,130,8,78,78
92210,1,0,14,146,29,5,5
92220,1,0,12,124,22,23,23
92300,1,0,24,564,253,191,191
92400,1,0,18,36,13,0,0
92600,1,0,46,121,39,54,54
92700,1,0,0,36,79,58,58
92800,1,0,20,3700,324,177,143
92900,1,0,0,84,82,0,0
93200,1,0,77,837,158,121,158
94000,1,0,0,445,371,0,0
94200,1,0,42,1955,103,79,100
94300,1,0,0,968,85,68,68
94400,1,0,12,5480,758,123,184
94590,1,0,52,588,86,82,82
94620,1,0,0,172,14,0,0
95000,1,0,23,120,35,254,254
95300,1,0,18,723,212,152,153
95400,1,0,10,3125,211,255,284
95700,1,0,0,823,52,12,12
95900,1,0,25,167,111,20,20
96000,1,0,0,3923,567,284,303
96100,1,0,8,7553,1224,158,186
96200,1,0,0,181,115,280,280
96800,1,0,12,167,105,9,9
96900,1,0,27,25,15,0,0
97000,1,0,25,1540,158,229,402
97100,1,0,0,707,217,53,53
97110,1,12,0,36,7,0,0
97120,1,0,0,42,5,0,0
97130,1,12,0,91,8,0,0
97330,1,0,25,921,130,1070,1903
98100,1,0,0,402,182,7,7
98200,1,0,16,1990,430,183,227
98300,1,0,17,1032,108,148,148
98400,1,0,115,3225,656,158,275
98500,1,0,0,134,121,0,0
98600,1,0,37,197,53,101,155
98800,1,0,124,3879,235,800,1302
98900,1,0,20,141,91,0,0
99100,1,0,12,97,283,0,0
99120,1,0,12,29,20,0,0
99300,1,0,16,1773,297,18,28
99400,1,0,36,156,166,0,0
99410,1,0,0,40,81,0,0
99700,1,0,22,748,100,21,32
99900,1,0,54,15666,3202,275,64
99910,1,0,220,961,239,107,214
100980,1,0,0,75,5,0,0
102200,1,0,35,257,76,96,127
102400,1,0,12,20,9,0,0
102500,1,16,61,8523,1201,252,170
102600,1,0,27,5371,180,159,195
102810,1,0,12,87,20,21,21
102840,1,18,20,1707,373,297,256
102850,1,18,0,199,74,0,0
104000,1,0,22,148,51,112,112
104020,1,0,19,91,38,0,0
104100,1,0,0,53,24,0,0
104200,1,0,0,4036,731,140,147
104900,1,0,251,22057,7558,263,98
105000,1,0,28,1000,314,101,186
105100,1,0,0,206,251,8,8
105300,1,0,27,293,77,0,0
105420,1,0,12,167,49,0,0
105450,1,0,0,13759,1801,902,211
105600,1,0,88,255600,7797,5585,1840
105700,1,0,13,80,50,17,17
105800,1,0,61,558,140,65,74
107100,1,0,24,27887,1098,391,234
107200,1,0,48,2315,202,225,282
107300,1,0,0,994,187,30,26
107310,1,0,0,2868,222,351,388
107410,1,0,104,105034,12524,18823,3621
107600,1,0,54,974,60,11,11
108110,1,0,0,35,75,0,0
108200,1,0,83,1476,283,607,607
108210,1,0,62,177,119,7,7
108500,1,0,20,540,70,21,25
108600,1,0,0,17273,2606,658,701
108700,1,0,87,376,158,0,0
108710,1,0,67,22962,2163,239,228
108800,1,0,0,6724,1432,176,208
109200,1,0,0,77,22,0,0
109500,1,0,0,116,77,0,0
109600,1,0,0,18517,5297,1273,543
109700,1,0,18,54,32,0,0
110400,1,0,37,117,40,0,0
110500,1,0,21,54,26,0,0
110600,1,0,8,30,26,0,0
110610,1,0,13,47,17,0,0
110630,1,0,12,23,14,0,0
110800,1,18,60,14096,2315,428,478
111000,1,0,0,40,32,0,0
111010,1,0,0,41,20,0,0
111100,1,0,11,363,81,199,199
111400,1,0,59,180,206,27,29
111600,1,0,30,514,92,527,527
112100,1,0,30,342,76,13,13
113020,1,0,13,7237,749,183,135
113200,1,0,99,43227,1923,1849,567
113400,1,0,60,20028,11779,3835,302
113420,1,0,650,3938,3142,107,75
115100,1,0,21,2635,210,219,227
115110,1,0,21,1271,155,238,238
115120,1,0,23,573,124,21,31
115200,1,0,0,151,183,17,17
115210,1,0,0,180,92,0,0
115220,1,0,0,151,73,2,3
115320,1,18,43,5411,2244,698,953
115800,1,0,12,3542,555,613,534
116100,1,0,26,201,132,0,0
200010,1,0,25,1224,225,162,220
200020,1,0,24,131,191,0,0
200080,1,0,0,68,30,0,0
200130,1,0,17,150,44,61,61
200150,1,0,67,94,110,0,0
200170,1,0,34,3922,686,445,259
200190,1,0,10,68,40,0,0
200210,1,0,31,23414,4728,3531,64
200230,1,0,0,286,177,0,0
200260,1,0,64,25995,1255,1554,618
200370,1,0,29,275,167,991,991
200390,1,0,40,173,170,9,9
200410,1,0,53,45,47,0,0
200490,1,16,0,68,48,4,4
200510,1,12,85,36630,2072,1470,1049
200550,1,0,27,65,113,3,3
200670,1,0,0,54,101,0,0
200710,1,0,119,29539,1757,1037,508
200900,1,0,75,5120,230,150,152
200960,1,0,0,268,17,0,0
200980,1,0,0,32,3,0,0
200990,1,0,0,26,4,0,0
201000,1,0,0,24,2,0,0
201010,1,0,0,60,6,0,0
201070,1,0,47,188,133,8,8
201210,1,0,0,384,148,2,2
201230,1,0,0,846,319,548,604
201290,1,0,0,428,149,145,145
201420,1,0,38,671,130,109,149
201480,1,0,0,330,310,18,18
201490,1,0,0,61,386,0,0
201510,1,0,46,290,1874,19,19
201570,1,0,20,1429,462,247,281
201790,1,0,27,13321,682,429,244
201810,1,18,50,26727,3011,539,630
201870,1,16,0,5912,1055,1153,1306
202130,1,0,48,167,208,76,76
202200,1,0,0,894,300,13,17
202310,1,0,50,541,450,0,0
202370,1,0,12,36,24,31,31
202410,1,0,19,107,22,17,17
202670,1,0,0,42,7,0,0
202690,1,0,0,117,4,5,5
202710,1,0,0,564,212,149,270
202730,1,0,13,345,56,9,9
202750,1,0,12,3598,1468,71,123
202860,1,0,0,36,49,0,0
202970,1,18,35,25827,4658,524,400
203140,1,18,47,23277,2478,650,400
203160,1,18,50,93509,4103,527,475
203210,1,0,47,790,79,189,189
203290,1,0,98,6413,1902,89,24
203350,1,0,64,727,156,593,798
203510,1,0,0,581,93,27,27
203560,1,0,25,203,47,0,0
203630,1,0,0,1811,293,115,136
203650,1,0,12,663,206,577,1121
203680,1,0,64,689,215,42,61
203750,1,0,49,4416,742,639,1242
203770,1,0,161,31668,4187,1366,272
203830,1,0,36,1279,199,290,566
203990,1,0,40,211,24,87,124
204030,1,0,0,4384,364,494,555
204060,1,0,14,1764,489,73,65
204100,1,0,67,21581,4374,464,531
204120,1,0,0,628,104,1904,1904
204180,1,0,65,1778,345,125,160
204220,1,0,36,161,61,89,89
204240,1,0,20,2950,374,129,123
204300,1,0,59,20770,3678,999,490
204340,1,0,0,5353,702,233,305
204360,1,0,12,50273,2063,1094,306
204390,1,0,0,94,20,0,0
204440,1,0,40,112,26,0,0
204530,1,0,36,1954,127,2974,2974
204560,1,0,52,77,228,0,0
204580,1,0,12,23,4,0,0
204630,1,0,20,2005,243,540,629
204760,1,0,20,52,144,0,0
204860,1,0,14,188,101,115,115
204880,1,0,68,8642,712,507,393
204940,1,0,0,89,53,60,60
204960,1,0,23,218,192,182,182
205020,1,0,0,928,117,29,29
205060,1,0,21,70,51,0,0
205070,1,0,19,58,19,0,0
205080,1,0,20,68,41,0,0
205090,1,0,20,71,62,0,0
205100,1,0,80,41756,1269,749,565
205190,1,0,60,869,80,1371,1371
205230,1,12,12,2712,434,188,146
205270,1,0,0,29,7,0,0
205530,1,0,24,48,43,0,0
205550,1,0,43,200,108,26,26
205610,1,0,64,479,214,64,64
205650,1,0,32,1488,301,1,1
205690,1,0,10,229,62,0,0
205710,1,0,0,598,219,20,20
205730,1,0,17,547,83,275,275
205810,1,0,22,112,75,0,0
205830,1,0,33,196,18,94,94
205840,1,0,0,551,113,126,126
205870,1,0,0,202,46,0,0
205910,1,0,53,3483,309,207,197
205950,1,0,30,3398,631,207,136
205990,1,0,74,558,288,0,0
206020,1,0,0,55,10,0,0
206040,1,0,0,17,4,0,0
206060,1,0,0,36,2,0,0
206190,1,0,42,10384,271,212,242
206210,1,0,412,9269,1773,120,107
206230,1,16,49,31,22,0,0
206250,1,0,0,78,27,541,541
206370,1,0,14,544,57,183,183
206410,1,0,0,18,6,0,0
206420,1,16,73,54091,4945,1279,1094
206440,1,0,1,42115,1423,200,233
206480,1,0,0,1718,696,557,804
206500,1,0,91,7640,1440,441,172
206610,1,0,0,117,196,260,259
206690,1,0,25,421,84,82,108
207000,1,0,25,82,54,0,0
207020,1,0,12,317,82,0,0
207080,1,0,7,1536,126,218,249
207140,1,0,29,20854,1455,421,320
207170,1,0,40,4420,268,314,362
207190,1,0,12,72,69,0,0
207230,1,0,77,5642,2086,640,101
207250,1,0,44,347,134,70,111
207320,1,0,33,936,57,635,635
207350,1,0,46,1811,91,826,1234
207370,0,0,0,204,215,97,108
207380,1,0,0,193,29,147,171
207400,1,0,0,489,41,127,141
207420,1,0,20,538,224,504,504
207430,1,0,17,337,332,133,139
207490,1,0,0,1509,114,266,497
207530,1,0,0,469,28,219,219
207570,1,0,0,278,61,3,3
207650,1,0,47,379,305,92,97
207670,1,0,13,28,34,0,0
207690,1,0,53,3524,136,16,20
207710,1,0,13,25,15,0,0
207730,1,0,20,128,256,0,0
207750,1,0,31,1159,209,321,321
207790,1,0,0,102,229,0,0
207930,1,0,35,645,287,220,263
208110,1,0,0,57,40,0,0
208140,1,0,93,5708,1417,1102,352
208200,1,18,65,3957,772,644,985
208400,1,0,35,658,55,0,0
208460,1,0,61,10,36,30,30
208500,1,0,49,1447,176,1623,2887
208520,1,0,60,1029,632,209,281
208580,1,0,57,8047,978,990,774
208600,1,0,51,465,95,411,476
208620,1,0,14,59,32,0,0
208630,1,0,16,60,15,0,0
208640,1,0,16,53,4,0,0
208650,1,18,113,33121,12981,1266,1296
208670,1,16,35,1363,333,105,105
208710,1,0,29,23,10,0,0
208730,1,0,50,1407,587,1042,1421
208750,1,0,30,2239,240,716,716
209000,1,16,60,20365,3519,538,443
209060,1,0,11,524,99,167,167
209080,1,0,849,12932,1276,275,295
209100,1,0,0,1171,1079,237,237
209120,1,0,0,858,697,136,196
209160,1,16,40,14892,10757,266,307
209190,1,0,27,783,93,373,465
209230,1,0,32,194,41,0,0
209330,1,0,98,272,186,84,84
209360,1,0,16,43,14,0,0
209370,1,0,14,1881,128,167,167
209390,1,0,32,15,52,487,487
209520,1,0,20,411,224,121,121
209540,1,0,27,1211,339,57,77
209610,1,0,15,61,49,0,0
209630,1,0,24,251,50,0,0
209650,1,18,45,13389,8379,250,267
209670,1,0,11,3119,1454,199,229
209690,1,0,93,124,79,130,130
209730,1,0,12,288,312,24,24
209750,1,0,0,57,56,0,0
209790,1,0,16,470,61,21,23
209830,1,16,0,1019,153,93,128
209850,1,0,111,33,20,0,0
209950,1,0,10,559,50,170,170
210170,1,0,14,152,61,135,210
210230,1,0,0,19,2,0,0
210770,1,0,50,11629,1273,293,203
210870,1,7,16,174,17,33,33
210950,1,0,29,541,50,316,592
210970,1,0,2,6572,1282,630,674
211010,1,0,0,200,46,47,47
211160,1,18,50,856,1013,43,24
211180,1,0,17,371,28,58,96
211260,1,0,150,1965,327,300,390
211280,1,0,29,172,120,0,0
211340,1,0,26,800,96,0,0
211360,1,0,10,449,90,134,180
211400,1,18,31,8981,2298,307,415
211440,1,0,13,955,149,69,83
211500,1,0,0,5204,3571,81,42
211580,1,0,30,249,229,152,283
211600,1,0,0,1649,148,230,325
211740,1,0,0,845,51,1584,1584
211780,1,0,0,376,93,0,0
211800,1,7,11,91,28,239,239
211820,1,0,51,74162,7816,3556,2055
211900,1,0,0,236,53,0,0
211970,1,3,0,144,108,1350,1350
212010,1,0,92,1046,382,361,361
212030,1,0,12,803,211,98,99
212050,1,0,38,353,30,219,219
212070,1,0,213,8647,2796,4623,113
212110,1,0,20,145,48,268,268
212160,1,0,0,3646,1460,408,249
212390,1,0,0,892,334,48,48
212500,1,0,0,6860,1644,892,300
212630,1,0,0,2178,1153,229,325
212680,1,0,0,42641,1629,1111,633
212700,1,0,33,98,89,290,357
212780,1,0,100,190,105,0,0
212800,1,0,0,5951,702,34,39
213030,1,0,0,466,71,0,0
213330,1,0,0,969,129,988,1031
213350,1,0,0,49,43,0,0
213390,1,0,0,9,6,0,0
213610,1,0,15,4676,913,805,1188
213650,1,0,29,1327,225,30,49
213670,1,0,50,35896,911,1045,628
213850,1,0,38,3615,773,1149,1600
214100,1,0,7,27,28,0,0
214130,1,0,33,88,53,0,0
214150,1,0,0,93,91,22,32
214170,1,0,0,1432,193,39,59
214250,1,18,0,1361,701,408,408
214340,1,0,19,7208,840,217,193
214360,1,0,35,1176,433,239,248
214420,1,0,27,6383,2225,139,39
214490,1,18,50,24534,1958,563,720
214550,1,0,14,471,122,128,155
214570,1,0,20,188,55,71,71
214590,1,0,50,882,139,159,226
214610,1,0,0,457,79,222,222
214630,1,18,68,168,105,0,0
214700,1,0,0,934,616,0,0
214730,1,0,82,3313,170,0,0
214770,1,0,60,4881,338,245,317
214790,1,0,53,812,153,315,479
214830,1,0,35,1147,172,254,462
214870,1,0,107,2240,679,189,174
214910,1,0,16,181,208,0,0
214950,1,0,188,31864,13423,5760,1287
214970,1,0,14,983,194,85,143
215080,1,0,146,4413,1335,2258,1086
215160,1,0,0,1386,134,62,62
215280,1,0,0,4420,2106,645,408
215390,1,0,36,6,6,0,0
215470,1,0,69,4447,1323,423,470
215510,1,0,29,2175,571,92,151
215530,1,0,95,4993,1064,572,720
215550,1,0,0,155,168,5,5
215630,1,0,49,492,235,654,654
215670,1,0,12,1069,518,21,21
215690,1,0,19,764,256,156,190
215710,1,0,59,268,53,0,0
215770,1,0,30,50,42,58,58
215790,1,0,0,164,379,273,284
215830,1,0,0,2061,734,194,283
215870,1,0,20,154,231,1,1
215930,1,0,0,454,180,526,420
216090,1,0,26,336,20,458,458
216110,1,0,25,719,183,35,35
216130,1,0,30,30,103,0,0
216150,1,0,0,3629,1711,71,106
216210,1,0,0,55,31,0,0
216260,1,0,35,444,52,0,0
216290,1,0,18,171,12,9,9
216670,1,0,0,30,4,0,0
216890,1,0,22,1108,277,342,342
216910,1,0,45,856,333,143,74
216930,1,0,0,18,4,0,0
217120,1,0,0,63,8,0,0
217140,1,18,80,1436,673,280,343
217200,1,0,0,3517,231,246,470
217270,1,0,12,127,55,0,0
217290,1,0,51,142,22,0,0
217690,1,0,35,878,489,269,269
217750,1,0,0,874,397,148,135
217790,1,0,22,414,165,0,0
217920,1,0,49,1657,722,317,355
218020,1,0,0,50,8,0,0
218040,1,0,0,50,47,0,0
218060,1,0,26,2615,221,57,90
218090,1,0,0,504,116,8368,8368
218230,1,0,0,35968,7753,1051,150
218410,1,0,30,2688,102,899,1365
218510,1,0,21,492,191,299,303
218620,1,18,1130,308657,56523,3975,890
218640,1,18,58,5775,1400,172,190
218660,1,0,12,112,30,0,0
218680,1,0,25,6661,588,630,390
218700,1,0,0,70,28,0,0
218740,1,0,12,2021,370,61,65
218820,1,16,26,1511,637,348,403
219070,1,0,0,10,13,0,0
219150,1,18,35,45809,1211,380,237
219190,1,0,67,545,60,84,84
219200,1,0,35,275,55,8,8
219340,1,0,42,569,202,95245,190489
219640,1,0,49,51499,10939,675,293
219680,1,0,0,1847,659,36,48
219700,1,0,10,447,250,29,29
219760,1,0,0,150,131,13,13
219780,1,0,0,2001,441,2511,70
219830,1,0,64,3127,643,384,378
219890,1,0,0,12232,612,176,181
219910,1,0,29,1674,162,170,268
219950,1,0,13,553,79,9,16
219990,1,0,178,26805,2605,3651,1539
220090,1,0,0,902,129,303,327
220160,1,0,0,1382,423,501,508
220200,1,0,0,49328,5168,9223,351
220240,1,0,0,46331,5622,836,794
220260,1,0,16,3962,381,705,1357
220420,1,0,0,10,2,0,0
220440,1,16,58,14820,956,533,558
220460,1,0,19,641,140,663,694
220660,1,0,0,547,729,0,0
220700,1,0,0,3372,210,405,465
220740,1,0,34,1433,121,227,418
220780,1,0,35,7456,438,72,81
220820,1,0,103,2050,381,338,233
220860,1,0,0,3000,581,136,166
220900,1,0,27,218,125,140,140
221020,1,0,0,632,1878,2365,4713
221040,1,18,70,14643,3904,1602,1245
221100,1,18,0,118435,77169,7235,2798
221180,1,0,20,351,35,0,0
221260,1,0,0,6403,459,177,246
221380,1,0,294,54090,3178,1569,619
221540,1,0,65,1579,354,3601,3601
221640,1,0,6,19797,616,140,130
221680,1,0,47,8228,789,6704,7089
221810,1,0,27,1702,266,217,217
221830,1,0,34,266,50,0,0
221910,1,0,10,31538,2846,170,132
222140,1,0,23,322,119,186,247
222180,1,0,15,21,9,0,0
222420,1,0,12,880,163,0,0
222440,1,0,12,903,78,0,0
222480,1,16,50,4962,975,683,764
222500,1,0,0,16,17,0,0
222520,1,0,0,514,322,43,43
222640,1,0,29,478,145,144,286
222730,1,0,123,3569,917,1293,195
222750,1,0,0,3279,415,1069,1254
222880,1,0,100,92355,9570,712,245
222940,1,0,46,4300,537,451,451
222980,1,0,30,2005,309,117,85
223000,1,0,26,159,24,0,0
223100,1,18,74,6396,5102,408,484
223220,1,0,25,1229,326,177,217
223280,1,0,0,49,5,0,0
223330,1,0,71,928,288,0,0
223410,1,0,34,455,194,269,269
223430,1,0,12,110,212,0,0
223450,1,0,27,166,51,0,0
223470,1,18,89,36263,1872,257,172
223490,1,0,0,343,490,0,0
223510,1,0,27,739,218,171,171
223710,1,0,0,20990,3497,3830,74
223730,1,0,19,378,60,76,99
223750,1,0,0,5083,1534,2343,3454
223810,1,0,17,1083,135,124,124
223830,1,0,0,2497,337,880,880
224000,1,0,6,269,91,0,0
224040,1,0,20,197,53,0,0
224260,1,0,107,48190,5747,2661,180
224300,1,16,0,429,61,522,81
224460,1,0,22,4028,415,91,91
224480,1,0,32,6742,536,174,250
224500,1,0,0,2509,698,261,261
224600,1,18,0,9150,2808,953,324
224700,1,0,0,23,47,0,0
224740,1,0,46,348,426,470,470
224760,1,0,12,10641,928,144,198
224820,1,0,46,1306,56,564,943
224860,1,0,0,239,514,76,76
224900,1,0,30,385,274,414,420
224920,1,16,0,798,302,77,128
224940,1,16,0,288,107,50,93
224960,1,12,0,1700,374,25,29
224980,1,12,0,422,64,20,20
225000,1,12,0,232,77,10,10
225020,1,12,0,349,262,1995,1995
225080,1,0,12,31689,1708,128,155
225160,1,0,20,1789,151,124,152
225260,1,0,59,12816,905,461,308
225280,1,0,25,971,167,319,390
225300,1,12,0,805,115,3,3
225320,1,12,0,468,97,34,34
225360,1,0,31,476,500,75,75
225420,1,0,51,1130,873,157,207
225540,1,18,66,37747,14024,2086,438
225600,1,0,26,3129,1537,413,370
225640,1,0,0,1177,495,69,100
225840,1,18,0,12211,1173,407,56
226100,1,0,32,517,190,0,0
226120,1,0,0,315,192,0,0
226560,1,16,60,549,383,0,0
226580,1,0,49,1113,317,1508,1508
226620,1,0,35,1056,104,0,0
226720,1,0,50,1597,1002,155,155
226740,1,0,14,827,247,180,207
226780,1,0,50,42,44,0,0
